problem,solution,answer,problem_type
"以下各制剂定义中错误的是 。

A.糕剂指药物细粉与米粉、蔗糖等蒸熟制成的块状剂型
B.棒剂是指将药物涂于干净的小木棒上的外用固体剂型
C.锭剂指药物细粉加适宜黏合剂制成规定形状的固体剂型
D.钉剂指指饮片细粉加糯米混匀后加水加热制成软材，分剂量，搓成细长而两端尖锐（或锥形）的外用固体制剂
E.灸剂指将艾叶捣、碾成绒状，或另加其他药料捻成卷烟状，供熏灼穴位或其他患部的外用剂型",$B$,B,single_choice
"“热者寒之”属于

A.正治法
B.反治法
C.治标法
D.从治法",$A$,A,single_choice
"善于治疗气虚痰多的是

A.六君子丸
B.参苓白术散
C.补中益气丸
D.启脾丸
E.薯蓣丸",$A$,A,single_choice
"小柴胡颗粒的组成不包括

A.黄芩
B.党参
C.半夏
D.当归
E.大枣",$D$,D,single_choice
"手太阳小肠经联系的器官有

A.耳
B.口
C.鼻
D.目
E.齿",$A$,A,single_choice
"可参考癥瘕辨证治疗的西医妇科疾病包括

A.子宫肌瘤
B.卵巢肿瘤
C.盆腔炎性包块
D.陈旧性宫外孕血肿
E.盆腔结核性包块",$B$,B,single_choice
"患者，男性，31岁，胃痛暴作，恶寒喜暖，脘腹得温则痛减，口淡不渴，喜热饮，舌苔薄白，脉弦紧。治疗应首选

A.藿朴夏苓汤
B.桂枝汤
C.小建中汤
D.黄芪建中汤
E.良附丸",$E$,E,single_choice
"现行药典规定颗粒剂水分含量限度为 。

A.≤60％
B.≤50％
C.≤80％
D.≤40％
E.无规定",$C$,C,single_choice
"银杏叶与地高辛合用会

A.影响药物透过生物膜吸收
B.影响药物在胃肠道的稳定
C.发生酶促反应
D.发生酶抑反应
E.影响分布",$E$,E,single_choice
"属于清热通痹剂的是

A.小活络丸
B.独活寄生合剂
C.颈复康颗粒
D.四妙丸
E.香连丸",$D$,D,single_choice
"阴阳不能相互维系，可出现

A.阳胜则热，阴胜则寒
B.阳虚则寒，阴虚则热
C.阴盛格阳，阳盛格阴
D.阴虚阳亢，阳虚阴盛
E.阴损及阳，阳损及阴",$C$,C,single_choice
"慢性盆腔炎临床常见的证型是

A.气虚血瘀
B.气滞血瘀
C.寒湿凝滞
D.湿热瘀结
E.痰湿瘀结",$C$,C,single_choice
"芒硝的用法是

A.先煎
B.后下
C.包煎
D.冲服",$D$,D,single_choice
"威灵仙的主治病证不包括

A.风寒湿痹
B.瘫痪麻木
C.痰饮积聚
D.湿热痹痛
E.诸骨鲠喉",$D$,D,single_choice
"某女，16岁。咳嗽气粗，咯痰黏稠，色黄，咽痛，声音嘶哑，舌边尖红，苔微黄，脉浮数。医师辨证为风热犯肺证。所谓“证”是指

A.疾病外在表现
B.特定致病因素
C.异常病变过程
D.阶段病机概括
E.疾病邪正关系",$C$,C,single_choice
"舌绛少苔而津润，是属：(    )

A.湿遏热伏
B.邪热入营
C.燥热内结
D.瘀血内停
E.阴虚火旺",$B$,B,single_choice
"热灼肝肾之阴的发热特征是：（    ）

A.身热不扬
B.日晡潮热
C.五心烦热
D.身热汗出
E.往来寒热",$A$,A,single_choice
"治疗癃闭湿热瘀阻证，应首选

A.桃红四物汤
B.失笑散
C.丹参饮
D.代抵当汤
E.血府逐瘀汤",$D$,D,single_choice
"接骨丸的功能是

A.活血化瘀，接骨续筋
B.活血散瘀，消肿止痛
C.活血止痛，解毒消肿
D.舒经活络，活血散瘀
E.化瘀消肿，止痛止血",$B$,B,single_choice
"妇科常见的病因有

A.寒热湿邪
B.七情内伤
C.生活失度
D.体质因素
E.淫邪因素",$A$,A,single_choice
"壮热烦躁，面红目赤，腹胀满疼痛拒按，尿赤便秘舌红苔黄脉滑数实证属：（         ）

A.里实证
B.里热证
C.里实热证
D.真热假寒证
E.真寒假热证",$C$,C,single_choice
"痰热互结所致的乳癖、乳痈，宜选用的治疗药物是

A.紫草膏
B.内消瘰疬丸
C.阳和解凝膏
D.小金丸
E.乳癖消胶囊",$E$,E,single_choice
"急惊风的“四证”是指：

A.风、火、积、热
B.风、痰、热、惊
C.痰、积、惊、热
D.惊、热、痰、火
E.痰、火、积、热",$B$,B,single_choice
"石斛夜光颗粒的主治病证不包括

A.阴虚火旺
B.肝肾两亏
C.气阴两虚
D.视物昏花
E.内障目暗",$C$,C,single_choice
"炮制后能缓和苦燥之性，增强滋阴降火作用的是 。

A.姜黄柏
B.酒黄柏
C.蜜黄柏
D.盐黄柏
E.黄柏炭",$D$,D,single_choice
"气逆的病理表现，下列哪项不确 切

A.嗳气、呃逆
B.头胀痛，甚则昏厥
C.咳逆气喘
D.眩晕耳鸣如蝉
E.面红目赤易怒",$D$,D,single_choice
"温郁金药材的来源是 。

A.姜科植物温郁金
B.鸢尾科植物温郁金
C.姜科植物姜黄
D.姜科植物广西莪术
E.鸢尾科植物蓬莪术",$A$,A,single_choice
"外感温热疾病，舌苔由白转黄，说明：(    )

A.病邪仍在表
B.邪在半表半里
C.热邪迅速伤阴
D.表邪化热入里
E.以上都不是",$D$,D,single_choice
"药用部位为内壳的中药材是 。

A.石决明
B.牡蛎
C.珍珠母
D.桑螵蛸
E.海螵蛸",$E$,E,single_choice
"关于急性盆腔炎，下列哪项是错误的

A.临床表现为高热不退，小腹疼痛
B.多为突然腹痛，逐渐加重，甚至恶心呕吐
C.发病多见于产后、流产后、宫腔内手术后等
D.痛在下腹部，伴有压痛、反跳痛。",$A$,A,single_choice
"何首乌中毒的主要表现为

A.全身乏力，食欲不振，厌油，黄疸症状
B.呼吸麻痹，昏迷惊厥，曈孔散大，对光反射消失
C.急性肾功能衰竭，粒细胞减少，再生障碍性贫血
D.呼吸表浅不规则，面色苍白发绀，曈孔极度缩小呈针尖样
E.四肢麻木，谵忘，痉挛，脑水肿，意识障碍，精神错乱",$A$,A,single_choice
"蟾毒配基的结构为 。

A.强心甾烯
B.蟾蜍甾二烯(或海葱甾二烯)
C.三萜
D.α-羟基糖
E.α-去氧糖",$B$,B,single_choice
"胃痛隐隐，绵绵不休，喜温喜按，多见于

A.寒邪客胃证
B.饮食伤胃证
C.肝气犯胃证
D.湿热中阻证
E.脾胃虚寒证",$E$,E,single_choice
"下列哪项不属湿证的证候：（      ）

A.全身困重
B.口淡乏味
C.恶心纳呆
D.脘腹痞闷
E.苔腻脉滑",$B$,B,single_choice
"《素问·举痛论》指出：气泄的病因是:

A.恐
B.悲
C.惊
D.劳
E.炅",$E$,E,single_choice
"对咽喉有刺激性的药物应

A.先煎
B.后下
C.包煎
D.另煎",$B$,B,single_choice
"外感咳嗽治疗原则是

A.祛邪利肺
B.疏风散寒
C.调和营卫
D.解表发汗
E.祛风化痰",$A$,A,single_choice
"薄片厚度为 。

A.极薄片
B.薄片
C.丝
D.块
E.厚片",$C$,C,single_choice
"诊察小儿食指三关部位，可知：(    )

A.病之表里
B.病之虚实
C.轻重预后
D.病之性质
E.脏腑部位",$C$,C,single_choice
"既治脾肺气虚证、又治热病伤津及心神不安，宜选

A.白术
B.山药
C.人参
D.黄芪
E.以上均是",$C$,C,single_choice
"麻疹疹点先见于的部位是

A.头面
B.颈部
C.胸腹
D.四肢
E.耳后发际",$E$,E,single_choice
"胡黄连来源于 。

A.萝藦科
B.莎草科
C.桔梗科
D.石竹科
E.玄参科",$E$,E,single_choice
"四季调摄与脏腑有密切的关系，中医认为春季通

A.心
B.肝
C.脾
D.肾",$B$,B,single_choice
"湿浊内蕴，阳气被遏可致舌苔为：(    )

A.厚苔
B.薄苔
C.腐苔
D.腻苔
E.剥苔",$D$,D,single_choice
"茯苓的功效是

A.利湿渗湿，泻热
B.清热利湿，退黄
C.利水渗湿，健脾，安神
D.利水通淋，除湿退黄，解毒消肿
E.利水通淋，泻热，通经下乳",$C$,C,single_choice
"与安宫牛黄丸长期同服可导致药源性肠炎的中成药是

A.牛黄解毒片
B.通宣理肺丸
C.天王补心丸
D.珍菊降压片
E.消瘿五海丸",$E$,E,single_choice
"小儿食滞化热所致的积滞宜选用

A.小儿消食片
B.小儿化食丸
C.健脾消食丸
D.一捻金
E.肥儿丸",$B$,B,single_choice
"对真寒假热应采用的治疗方法是

A.热因热用
B.寒因寒用
C.塞因塞用
D.通因通用
E.虚则补之",$A$,A,single_choice
"“因人制宜”主要根据病人的什么不同特点来考虑治疗用药

A.饮食偏嗜
B.性别
C.劳逸损伤
D.年龄
E.体质",$A$,A,single_choice
"葛根芩连丸的主治是

A.瘰疬初起，风疹湿疮
B.湿热蕴结所致的泄泻腹痛
C.感冒风寒表实证
D.风温肺热、卫气同病之证
E.感冒风寒表虚证",$B$,B,single_choice
"既属六腑，又属奇恒之腑，又称之为“中精之腑”的是

A.肝
B.胆
C.脑
D.髓",$B$,B,single_choice
"行艾灸的禁忌有

A.实热证
B.阴虚发热者
C.孕妇的腹部
D.寒湿痹痛
E.痛经",$A$,A,single_choice
"通过复制法，可增强疗效的药物是 。

A.桃仁
B.半夏
C.紫河车
D.白附子
E.天南星",$D$,D,single_choice
"生地与玄参的共同点是：

A.泻火解毒
B.养阴生津
C.凉血活血
D.解毒散结
E.活血散瘀",$B$,B,single_choice
"强调“动形养生”的思想，创立“五禽戏”，一般认为始于

A.华佗
B.李时珍
C.孙思邈
D.扁鹊",$A$,A,single_choice
"瘾疹胃肠湿热证的临床表现是

A.风团鲜红，灼热剧痒，伴发热恶寒，咽喉肿痛
B.风团大片色红，瘙痒剧烈，伴有脘腹疼痛，恶心呕吐
C.风团反复发作，迁延日久，伴心烦易怒，手足心热
D.风团色白，遇寒加重，伴恶寒，口不渴
E.丘疹色红，有脓疱，伴口渴喜饮，大便秘结",$B$,B,single_choice
"具有约束纵行诸经功能的是

A.冲脉
B.任脉
C.督脉
D.阴阳维脉
E.带脉",$E$,E,single_choice
"输卵管妊娠发生的原因与哪一项关系最大

A.慢性输卵管炎
B.输卵管发育不良
C.盆腔内肿瘤牵引
D.孕卵外游",$A$,A,single_choice
"中医药文献来源按照文献资料的加工层次不同，信息资料可以分为一次文献、二次文献、三次文献。二次文献是对一次文献进行整理分类、提炼加工，按一定规则编排而成。其中属于二次文献的是

A.期刊论文
B.专利说明
C.书目题录
D.论文综述
E.会议文献",$B$,B,single_choice
"患者，男，18岁。昨日饱餐后出现胃脘胀痛，嗳腐吞酸，大便不爽，舌苔厚腻，脉弦滑。治疗时应采用的治法是

A.温胃散寒，行气止痛
B.消食导滞，和胃止痛
C.疏肝解郁，理气止痛
D.清化湿热，理气和胃
E.养阴益胃，和中止痛",$B$,B,single_choice
"关于癥瘕，下列哪项是错误的

A.七癥八瘕是古人的一种辨证分类方法
B.病程日久者正气虚弱，气血痰湿互相影响
C.盆腔内可触及子宫或卵巢肿瘤、炎症肿块、陈旧性宫外孕血肿
D.临证新病多实，治宜攻补兼施，以攻为主",$D$,D,single_choice
"囟门高突，多属

A.虚证
B.热证
C.实证
D.寒证
E.风证",$A$,A,single_choice
"琥珀抱龙丸除能清热化痰外，又能

A.祛风镇惊
B.和胃健脾
C.消积止咳
D.清肺解表
E.镇静安神",$E$,E,single_choice
"疫病发生的原因是

A.四时不正之气
B.湿雾瘴气
C.二者均是
D.二者均非",$C$,C,single_choice
"过度恐惧对气机的影响是

A.气下
B.气上
C.气乱
D.气消
E.气结",$A$,A,single_choice
"女性的特殊生理包括

A.月经
B.产育
C.妊娠
D.带下
E.哺乳",$A$,A,single_choice
"黄芪的主要生理活性成分是 。

A.多糖类
B.氨基酸
C.黄芪甲苷
D.黄芪乙素
E.黄酮类成分",$C$,C,single_choice
"水谷精气与清气相结合，关系到

A.宗气的生成
B.卫气的生成
C.营气的生成
D.元气的生成",$A$,A,single_choice
"能发生铜络盐显色反应，具有收缩血管、兴奋中枢神经作用的是 。

A.生物碱
B.麻黄碱
C.挥发油
D.蒽醌类
E.木脂素",$B$,B,single_choice
"痔风伤肠络证可采用的治法是

A.养血祛风润燥
B.清热凉血祛风
C.清热利湿止血
D.理气祛风活血
E.补气升提举陷",$B$,B,single_choice
"某女，66岁。肌肤不仁，手足麻木，突然出现口眼?斜，语言不利，口角流涎等症。医师开具了真方白丸子处方予以治疗。针对此方剂，下列表述有误的是

A.方中选用清半夏，化痰息风力强，善治痰湿壅盛，风痰阻络
B.方中选用制白附子，祛风痰，定惊搐
C.方中选用制天南星，降低毒性，增强燥湿化痰作用
D.方中选用制川乌，增强祛风除湿温经功效
E.方中选用麸炒枳壳，降低了对胃的刺激性",$A$,A,single_choice
"清营汤中起“透热转气”作用的药物是

A.银花竹叶.连翘
B.生地连翘.银花
C.柴胡当归.泽泻
D.当归木通.车前子
E.木通车前子.泽泻",$A$,A,single_choice
"散剂按药物组成可分为 。

A.吹散与内服散
B.内服散和外用散
C.分剂量散与不分剂量散
D.单味药散剂与复方散剂
E.溶液散与煮散",$D$,D,single_choice
"桂枝汤中桂枝与芍药的比例是

A.2∶1
B.2∶3
C.1∶2
D.1∶1
E.6∶1",$D$,D,single_choice
"络于舌本的经脉是：(    )

A.手少阴经
B.手太阴经
C.足太阴经
D.足少阴经
E.足厥阴经",$E$,E,single_choice
"下述哪一项最应归属阴证：（         ）

A.里虚寒证
B.里虚热证
C.表虚寒证
D.表虚热证
E.里实寒证",$A$,A,single_choice
"“养生”属中医学特有的概念，它是以自我调摄为主要手段，以推迟衰老、延年益寿为目的的多种保健方法的综合，亦称为

A.摄生
B.生活
C.卫生
D.道生
E.保生",$A$,A,single_choice
"下列关于有机酸的理化性质，叙述错误的是 。

A.有机酸均能溶于酸水
B.高级脂肪酸大多为固体
C.低级脂肪酸大多为液体
D.有机酸分子中含有羧基而具有较强的酸性
E.低分子脂肪酸和含极性基团较多的脂肪酸，难溶于亲脂性有机溶剂",$A$,A,single_choice
"治肺热燥咳选用

A.天冬
B.麦冬
C.北沙参
D.南沙参
E.墨旱莲",$A$,A,single_choice
"疳肿胀的病位是

A.脾肾
B.肝脾
C.心脾
D.脾肺
E.脾胃",$A$,A,single_choice
"有抗溶血作用的人参皂苷元是 。

A.A型人参皂苷
B.E型人参皂苷
C.D型人参皂苷
D.M型人参皂苷
E.B型人参皂苷",$A$,A,single_choice
"苏敬等人编撰的是 。

A.《证类本草》
B.《本草经集注》
C.《本草纲目》
D.《纲目拾遗》
E.《新修本草》",$E$,E,single_choice
"黄酮类化合物显酸性是因为结构中含有 。

A.苯甲酰系统
B.酚羟基
C.γ吡喃酮上的醚氧原子
D.苯环（B环）
E.桂皮酰系统",$B$,B,single_choice
"增液口服液除能增液润燥，又能

A.宽中理气
B.养阴生津
C.滋补肝肾
D.行气逐水
E.健脾利湿",$B$,B,single_choice
"四物合剂的功能是

A.益气健脾
B.补肾强腰
C.补血调经
D.温补脾肾
E.温补肾阳",$C$,C,single_choice
"四神丸的君药是

A.吴茱萸
B.肉豆蔻
C.延胡索
D.补骨脂
E.龙骨",$D$,D,single_choice
"降香常切制成 。

A.石决明
B.赭石
C.牡蛎
D.白矾
E.血余炭",$E$,E,single_choice
"心烦多梦，易于惊醒，平时胆怯恐惧，遇事易惊，心悸气短，倦怠，小便清长，易疲劳，舌质淡，苔薄白，脉弦细。治疗首选方剂是：

A.安神定志丸
B.龙胆泻肝汤
C.归脾汤
D.黄连阿胶汤
E.酸枣仁汤",$A$,A,single_choice
"大黄用于泻下宜

A.炒炭
B.盐炙
C.生用
D.酒炙
E.醋炙",$C$,C,single_choice
"目为肝之窍，同时五脏六腑之精气皆上注于目，故眼目的异常变化，不仅关系于肝，而且也能反映其他脏腑的病变。目胞浮肿，如卧蚕状，多为

A.水肿
B.津液亏耗
C.肝经风热
D.脾虚
E.肝风",$C$,C,single_choice
"具有疏风养血，清热除湿作用，用于治疗风疹湿疹的方剂是：

A.消风散
B.银翘散
C.败毒散
D.升麻葛根汤
E.柴葛解肌汤",$A$,A,single_choice
"临床上常见的气逆证，多与下列何项关系密切：（      ）

A.肺脾肾
B.肺胃肾
C.肺心肝
D.心肾肺
E.肝肺胃",$E$,E,single_choice
"沉香内服宜

A.先煎
B.另煎
C.包煎
D.烊化
E.冲服",$E$,E,single_choice
"属于甘草皂苷元的是 。

A.乌索酸
B.熊果酸
C.甘草次酸
D.甘草酸
E.齐墩果酸",$C$,C,single_choice
"疮疡已成脓为：（    ）

A.高肿灼手，根盘紧束
B.按之固定，坚硬而热不甚
C.按之肿硬而不热，根盘平塌漫肿
D.按之陷而不起
E.按之边硬顶软，有波动感",$E$,E,single_choice
"苦楝皮的功效是

A.杀虫祛痰
B.杀虫消积
C.杀虫疗癣
D.杀虫利水
E.杀虫止血",$C$,C,single_choice
"知母的药理作用除了解热，还可以 。

A.降血糖
B.降血压
C.降血脂
D.抗肿瘤
E.抗血栓",$A$,A,single_choice
"头晕胀痛，面红目赤，口苦而干，恶梦纷纭，舌红苔黄，脉弦数，应诊为：(    )

A.肝阳上亢证
B.肝胆湿热证
C.肝火上炎证
D.肝经湿热证
E.胆郁痰扰证",$C$,C,single_choice
"日晡潮热可见于

A.阳明经证
B.阳明腑证
C.阴虚火旺
D.湿热内盛",$B$,B,single_choice
"用于肾虚不固所致的遗精滑泄、神疲乏力、四肢痠软、腰痠耳鸣，宜选用

A.缩泉丸
B.固本益肠片
C.固肠止泻丸
D.四神丸
E.金锁固精丸",$E$,E,single_choice
"喘促短气，气怯声低，喉有鼾声，咳声低弱，痰吐稀薄，自汗畏风，极易感冒，治疗此类喘证患者应选用哪种方剂

A.桑白皮汤
B.五磨子饮
C.补肺汤合玉屏风散
D.麻杏石甘汤",$C$,C,single_choice
"决定溶胶稳定性的主要因素是 。

A.氯化作用
B.电位差
C.水化作用
D.pH值
E.吸附作用",$B$,B,single_choice
"不宜与感冒药同时使用的是

A.香砂六君子丸
B.四君子丸
C.启脾丸
D.补中益气丸
E.桂附地黄丸",$D$,D,single_choice
"细辛的主要商品药材是 。

A.北细辛
B.北细辛、华细辛
C.汉城细辛、华细辛
D.华细辛
E.北细辛、汉城细辛或华细辛",$A$,A,single_choice
"肾气丸的君药是

A.熟地附子
B.熟地山药
C.附子桂枝
D.山茱萸桂枝
E.附子泽泻",$C$,C,single_choice
"药物用规定浓度的乙醇浸出或溶解，或以流浸膏稀释制成的澄明液体制剂为 。

A.浸膏剂
B.煎膏剂
C.药酒
D.酊剂
E.糖浆剂",$D$,D,single_choice
"金银花不具有的功效是

A.疏风热
B.解暑热
C.清虚热
D.解热毒",$C$,C,single_choice
"香加皮的毒性成分结构类型是 。

A.三萜皂苷
B.甾体皂苷
C.甲型强心苷
D.乙型强心苷
E.黄酮",$C$,C,single_choice
"大蓟与小蓟的共同功效是

A.凉血止血，利尿通淋
B.凉血止血，散瘀消痈
C.凉血止血，解毒敛疮
D.凉血止血，祛瘀通经
E.凉血止血，清肝泻火",$B$,B,single_choice
"臭梧桐除祛风湿、通经络外，又能

A.止血
B.活血
C.降血压
D.消痰水
E.利小便",$C$,C,single_choice
